Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-24 16:47:34.471
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.068,1788976,10237.49,7451.85,10232.65,3179.77,25712.18,4222.24,12704.94,2111.09,11770.68,10903.01,11667.84,9739.55,-1889.92,19911.98,-816.1,4178.38,3364.26,8742.03,8431.8,8800.6,6727.23,7265.77,1912.36,22641.04,11777.73,4899.24,5349.33,4207.06,8230.9,8687.05,11481.74,9943.87,,,,,
0.070,1788977,10259.22,7471.43,10252.34,3198.56,25727.57,4238.1,12720.79,2125.4,11791.45,10919.49,11683.67,9753.6,-1874.96,19941.82,-798.26,4195.38,3376.59,8760.15,8494.18,8827.18,6743.18,7277.3,1932.55,22722.73,11830.69,4919.07,5358.84,4227.13,8211.05,8701.79,11486.44,9938.2,,,,,
0.072,1788978,10284.68,7491.87,10273.47,3216.69,25743.54,4253.53,12736.13,2139.34,11810.05,10937.67,11698.41,9765.81,-1859.89,19975.83,-785.79,4209.62,3386.45,8780.06,8522.98,8858.43,6755.77,7285.47,1955.12,22802.26,11860.5,4933.86,5363.56,4248.28,8180.48,8707.93,11490.09,9930.57,,,,,
0.074,1788979,10301.49,7503.22,10284.51,3223.16,25749.52,4258.26,12740.19,2141.61,11812.93,10945.14,11700.93,9766.28,-1859.43,19979.1,-781.34,4210.1,3384.35,8779.52,8463.42,8854.38,6753.38,7281.43,1951.85,22770.21,11849.62,4930.04,5358.54,4243.36,8175.94,8708.62,11485.5,9921.84,,,,,
0.076,1788980,10307.4,7506.99,10284.39,3219.05,25744.32,4252.74,12734.32,2134.13,11801.92,10940.2,11692.13,9756.24,-1873.41,19949.14,-783.14,4199.15,3372.22,8757.45,8373.08,8823.24,6739.05,7268.51,1921.9,22652.59,11825.52,4912.79,5349.07,4212.79,8198.39,8715.16,11487.29,9931.53,,,,,
0.078,1788981,10303.87,7507.45,10275.86,3210.64,25732.98,4241.28,12724.56,2124.94,11787.25,10927.0,11678.52,9743.0,-1889.9,19913.72,-794.52,4184.71,3358.34,8733.48,8336.63,8802.66,6723.88,7255.79,1892.9,22572.39,11805.77,4897.41,5341.16,4185.37,8214.76,8715.0,11496.62,9959.92,,,,,
0.080,1788982,10293.93,7506.4,10262.45,3202.38,25722.42,4227.11,12713.75,2118.06,11778.23,10911.3,11664.8,9731.69,-1899.74,19897.36,-812.44,4171.98,3348.14,8722.54,8348.02,8803.57,6714.64,7247.42,1883.03,22574.19,11788.3,4891.57,5334.05,4177.53,8211.79,8691.3,11492.53,9970.0,,,,,
0.082,1788983,10285.92,7506.96,10252.08,3198.75,25719.31,4216.31,12705.09,2114.58,11780.39,10900.46,11655.59,9725.62,-1901.47,19905.05,-823.32,4164.91,3343.65,8723.14,8351.69,8808.89,6711.64,7243.06,1884.43,22595.76,11785.03,4890.66,5326.67,4178.05,8208.02,8661.86,11469.3,9940.61,,,,,
0.084,1788984,10287.39,7512.06,10252.47,3202.94,25724.39,4215.68,12703.66,2115.54,11791.36,10898.84,11655.25,9727.03,-1898.03,19926.21,-821.59,4166.36,3345.23,8727.38,8348.42,8811.71,6712.82,7242.96,1885.54,22594.63,11805.87,4888.8,5324.05,4176.72,8213.42,8661.68,11454.06,9907.68,,,,,
0.086,1788985,10295.14,7518.12,10261.33,3211.08,25729.58,4223.6,12709.58,2119.22,11800.37,10902.93,11661.92,9733.38,-1894.13,19941.91,-817.6,4173.26,3350.1,8730.75,8375.93,8818.08,6716.01,7247.06,1888.04,22596.32,11822.43,4888.71,5330.8,4181.22,8217.12,8692.55,11470.04,9915.99,,,,,
0.088,1788986,10300.71,7519.62,10269.81,3215.86,25727.52,4231.35,12716.68,2122.08,11800.54,10906.64,11668.57,9738.7,-1892.74,19939.02,-818.03,4178.82,3353.92,8732.6,8421.38,8823.07,6719.75,7252.65,1895.85,22618.47,11805.19,4896.39,5342.44,4196.39,8216.62,8721.35,11501.93,9953.63,,,,,
0.090,1788987,10304.1,7519.75,10274.83,3217.07,25721.48,4234.87,12721.03,2124.52,11798.38,10909.03,11671.56,9740.76,-1891.9,19924.84,-815.83,4180.63,3355.58,8734.15,8436.76,8816.15,6723.19,7256.42,1903.86,22637.14,11777.45,4908.18,5349.42,4209.48,8222.92,8725.2,11516.71,9972.13,,,,,
0.092,1788988,10311.09,7527.12,10279.02,3220.62,25718.6,4236.23,12723.62,2129.71,11803.15,10910.52,11671.5,9741.28,-1888.66,19917.8,-810.18,4179.72,3356.27,8736.39,8422.1,8801.81,6723.57,7256.72,1905.75,22639.53,11776.4,4910.93,5347.54,4208.86,8233.92,8711.07,11505.81,9954.71,,,,,
0.094,1788989,10319.17,7541.33,10280.44,3227.22,25717.54,4234.27,12723.54,2136.7,11812.85,10906.33,11666.83,9739.46,-1884.77,19922.4,-816.38,4173.64,3354.5,8738.12,8421.64,8790.42,6716.58,7252.85,1903.26,22645.11,11787.35,4898.52,5340.08,4201.11,8234.64,8693.27,11487.64,9927.54,,,,,
0.096,1788990,10318.44,7551.58,10273.85,3231.06,25712.21,4225.19,12717.54,2141.13,11819.35,10893.34,11655.79,9733.0,-1883.2,19926.55,-838.95,4160.55,3348.42,8737.83,8447.38,8781.45,6703.34,7245.57,1901.34,22663.27,11775.97,4880.95,5331.13,4197.86,8223.81,8676.5,11475.59,9911.67,,,,,
0.098,1788991,10307.12,7550.76,10261.87,3230.02,25704.0,4213.11,12708.12,2141.94,11820.84,10879.68,11644.33,9725.45,-1882.72,19924.09,-854.0,4148.63,3341.74,8736.6,8465.93,8776.23,6693.58,7238.77,1900.19,22675.33,11756.99,4872.04,5322.54,4197.89,8213.41,8662.28,11465.1,9900.75,,,,,
0.100,1788992,10294.99,7542.86,10254.49,3228.39,25699.99,4208.76,12703.5,2141.05,11820.41,10876.78,11642.25,9724.26,-1881.85,19924.3,-841.06,4149.75,3340.97,8735.99,8456.54,8787.76,6696.24,7237.42,1897.35,22666.28,11769.69,4875.1,5317.84,4193.96,8206.76,8653.36,11453.85,9889.48,,,,,
0.102,1788993,10290.74,7535.92,10256.68,3229.5,25701.37,4215.49,12707.4,2139.21,11819.73,10883.8,11650.5,9730.89,-1882.53,19935.94,-817.41,4163.2,3347.08,8736.1,8436.34,8815.56,6709.03,7243.23,1894.86,22646.41,11808.94,4886.24,5323.47,4189.34,8202.8,8649.91,11454.79,9892.84,,,,,
0.104,1788994,10294.77,7534.8,10264.83,3233.42,25702.95,4225.91,12715.92,2138.58,11821.94,10890.3,11660.55,9739.76,-1883.31,19953.2,-814.6,4176.04,3355.48,8738.98,8428.99,8832.3,6721.91,7253.65,1899.32,22637.7,11834.37,4902.28,5341.13,4195.51,8211.44,8652.54,11477.51,9921.7,,,,,
0.106,1788995,10303.95,7541.03,10274.24,3240.68,25701.71,4232.94,12724.65,2144.87,11832.09,10891.69,11665.79,9746.26,-1877.09,19961.24,-832.26,4179.6,3362.1,8747.78,8438.88,8819.39,6727.6,7263.61,1912.6,22650.96,11826.99,4917.23,5361.13,4214.55,8236.51,8665.07,11508.74,9957.86,,,,,
0.108,1788996,10314.16,7552.45,10281.71,3250.58,25697.88,4235.07,12731.46,2158.92,11847.69,10891.01,11665.63,9749.06,-1863.53,19951.95,-844.11,4175.95,3364.63,8758.64,8453.86,8795.14,6724.6,7267.33,1925.88,22673.12,11797.86,4920.07,5369.3,4232.87,8255.86,8684.52,11525.79,9972.67,,,,,
0.110,1788997,10318.77,7562.6,10282.75,3257.76,25691.01,4231.68,12733.46,2171.65,11858.21,10888.1,11660.46,9747.12,-1853.86,19935.38,-842.04,4169.11,3361.43,8762.12,8457.7,8785.32,6715.05,7262.48,1928.33,22678.8,11766.28,4907.24,5362.21,4235.92,8247.18,8696.16,11523.41,9963.05,,,,,
0.112,1788998,10313.27,7566.02,10275.19,3257.9,25682.41,4223.12,12729.3,2175.33,11859.67,10879.69,11651.63,9741.75,-1854.55,19934.16,-842.29,4160.97,3355.23,8757.97,8448.09,8788.46,6704.92,7254.46,1921.46,22665.44,11755.33,4890.68,5350.75,4225.04,8221.21,8690.2,11514.33,9950.77,,,,,
0.114,1788999,10301.02,7563.16,10264.16,3253.77,25676.27,4214.57,12723.27,2172.95,11858.49,10869.09,11644.39,9738.49,-1857.85,19957.3,-850.21,4155.3,3352.91,8756.99,8443.84,8791.56,6701.57,7251.6,1916.58,22662.83,11776.1,4883.99,5346.24,4213.98,8203.11,8675.97,11507.33,9947.78,,,,,
0.116,1789000,10287.72,7555.85,10255.41,3248.65,25671.72,4210.39,12719.23,2168.53,11856.57,10863.17,11641.92,9739.29,-1858.24,19982.26,-852.17,4154.98,3355.53,8761.76,8455.96,8795.88,6705.39,7254.04,1917.27,22686.48,11802.15,4886.82,5348.04,4210.53,8196.44,8667.83,11499.89,9942.42,,,,,
0.118,1789001,10274.04,7542.81,10247.69,3239.76,25661.54,4206.92,12713.98,2158.42,11847.4,10860.57,11639.53,9737.72,-1863.54,19979.99,-846.06,4155.82,3355.0,8760.33,8460.33,8804.42,6708.65,7253.89,1915.29,22704.1,11800.82,4891.68,5348.85,4209.87,8191.58,8664.65,11491.52,9925.83,,,,,
0.120,1789002,10261.37,7526.44,10239.75,3227.43,25646.54,4200.56,12705.55,2143.28,11833.28,10855.43,11633.8,9730.55,-1876.7,19957.61,-847.12,4153.37,3347.91,8748.7,8433.01,8807.41,6707.64,7249.03,1907.91,22683.55,11790.56,4897.69,5347.5,4207.93,8191.21,8656.93,11489.09,9911.96,,,,,
