Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-14 17:53:36.209
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.048,643017,-9724.62,-2213.55,793.64,3629.11,103685.77,-109.69,4373.76,-1282.88,75802.08,143430.53,5062.93,20852.76,9254.93,79389.35,123344.06,4486.44,9441.85,9296.77,138975.5,123846.38,-789.85,286.36,24607.25,119542.06,97871.76,-1989.45,-4899.33,-3584.23,92674.47,665.65,12150.69,796.0,,,,,
0.050,643018,-9720.63,-2205.39,804.5,3637.54,103446.92,-93.64,4390.14,-1266.14,75546.12,143243.68,5070.46,20859.91,9264.43,79210.94,123172.96,4487.73,9445.15,9300.9,138812.42,123713.1,-787.83,291.71,24604.79,119398.84,97725.66,-1951.46,-4884.57,-3583.47,92544.15,677.73,12146.29,795.16,,,,,
0.052,643019,-9715.29,-2195.92,828.17,3651.96,103505.87,-59.49,4427.43,-1231.73,75618.46,143287.92,5083.34,20872.57,9277.21,79279.6,123225.17,4495.33,9455.55,9307.93,138870.14,123761.58,-783.63,307.04,24594.34,119443.86,97774.84,-1866.13,-4850.34,-3581.08,92587.9,700.8,12140.73,800.53,,,,,
0.054,643020,-9714.59,-2192.52,845.99,3660.87,103798.97,-32.86,4462.23,-1203.04,75954.73,143505.45,5091.17,20882.31,9286.14,79526.27,123442.59,4504.14,9469.86,9315.39,139086.08,123930.45,-781.18,325.88,24584.4,119618.47,97958.75,-1783.84,-4814.02,-3576.42,92744.18,725.03,12134.8,807.88,,,,,
0.056,643021,-9723.52,-2200.69,840.35,3652.89,104090.14,-38.9,4464.36,-1204.98,76306.04,143706.8,5083.2,20876.4,9280.56,79749.78,123644.61,4503.23,9474.41,9314.8,139279.72,124064.38,-787.26,331.46,24578.18,119766.02,98114.75,-1766.61,-4804.11,-3577.23,92864.43,729.13,12123.22,805.25,,,,,
0.058,643022,-9736.2,-2215.5,816.74,3632.48,104203.64,-71.55,4430.78,-1236.19,76458.65,143767.83,5063.81,20855.43,9261.48,79812.45,123703.17,4490.73,9460.94,9304.06,139329.59,124077.86,-799.82,316.09,24576.17,119793.3,98144.15,-1826.62,-4830.59,-3586.03,92873.45,706.99,12111.96,793.41,,,,,
0.060,643023,-9742.15,-2226.42,795.47,3615.91,104129.34,-102.0,4390.0,-1270.75,76369.99,143702.04,5050.04,20836.97,9244.65,79722.58,123623.6,4478.71,9440.64,9293.76,139247.37,124003.13,-806.96,294.45,24581.47,119723.43,98069.33,-1909.72,-4869.07,-3592.45,92806.37,679.58,12115.89,787.2,,,,,
0.062,643024,-9739.86,-2228.89,786.79,3612.32,103948.1,-113.73,4368.34,-1287.62,76132.64,143582.33,5051.28,20835.14,9242.49,79566.98,123488.19,4477.53,9430.76,9293.8,139115.63,123915.13,-801.88,285.39,24594.67,119629.05,97966.19,-1957.32,-4889.81,-3587.6,92731.37,666.84,12133.98,792.31,,,,,
0.064,643025,-9735.71,-2225.11,786.79,3617.67,103730.59,-112.4,4367.08,-1286.44,75859.19,143450.14,5060.16,20844.91,9251.39,79410.75,123355.9,4482.98,9433.35,9301.04,138990.43,123844.77,-792.01,288.87,24608.0,119546.34,97874.98,-1963.27,-4890.31,-3577.69,92671.72,665.58,12145.56,797.41,,,,,
0.066,643026,-9732.36,-2217.06,793.33,3626.42,103535.56,-103.59,4378.1,-1273.72,75635.93,143321.72,5066.88,20854.09,9261.96,79282.7,123241.69,4486.12,9439.0,9307.11,138884.72,123778.57,-787.68,294.08,24611.66,119468.54,97792.52,-1947.45,-4882.64,-3574.12,92610.78,668.15,12139.01,794.95,,,,,
