Record datetime: 2025-09-14 17:53:29.823497
Timestamp,Fp1,Fp2,AF3,AF4,F3,Fz,F4,FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4,P3,Pz,P4,O1,Oz,O2
25.566,-9682.42,-2337.86,224.55,3184.81,-564.25,3901.23,-1799.36,4457.21,19972.76,8591.21,4003.91,8804.62,8564.38,-1163.32,324.64,23859.95,-994.3,-4509.11,-3753.35,715.79,11605.2,435.86
25.568,-9685.64,-2347.56,202.55,3169.83,-594.65,3862.69,-1835.17,4443.71,19957.16,8575.29,3990.14,8783.7,8551.06,-1171.59,298.35,23865.54,-1088.17,-4556.72,-3761.17,681.46,11606.5,417.93
25.570,-9687.65,-2353.68,188.74,3161.83,-608.59,3842.85,-1854.48,4438.3,19951.66,8569.57,3980.35,8771.5,8544.09,-1175.52,284.4,23868.09,-1128.72,-4577.15,-3765.82,668.14,11609.0,408.28
25.572,-9681.17,-2346.58,196.78,3170.68,-597.78,3852.19,-1843.62,4446.16,19960.69,8578.2,3982.99,8774.85,8548.25,-1170.11,288.07,23871.04,-1109.81,-4569.14,-3761.84,676.14,11614.82,416.06
25.574,-9673.25,-2335.53,218.73,3186.55,-569.12,3883.21,-1813.44,4457.79,19974.28,8590.76,3990.19,8784.1,8554.68,-1165.24,299.92,23864.47,-1047.67,-4544.38,-3759.21,693.84,11613.65,422.4
25.576,-9669.86,-2327.84,241.4,3199.92,-539.12,3919.42,-1780.14,4466.37,19984.74,8601.53,3997.43,8794.88,8559.33,-1164.17,315.2,23851.37,-971.54,-4511.25,-3761.08,716.28,11604.4,424.82
25.578,-9674.59,-2329.01,249.04,3203.27,-526.47,3942.8,-1761.41,4466.24,19989.12,8605.78,4002.66,8806.63,8562.55,-1165.78,330.76,23840.55,-909.22,-4481.57,-3761.84,736.31,11592.55,426.83
25.580,-9680.63,-2337.05,243.23,3197.95,-533.4,3941.33,-1763.87,4463.91,19988.67,8600.59,4007.58,8812.67,8562.19,-1162.47,339.12,23838.22,-891.52,-4471.56,-3758.04,736.36,11592.11,433.94
25.582,-9679.96,-2340.72,232.1,3192.28,-552.09,3918.48,-1784.88,4459.8,19983.49,8592.95,4007.98,8809.31,8560.23,-1159.47,333.18,23849.62,-951.6,-4492.88,-3754.02,719.59,11601.4,441.0
25.584,-9683.63,-2348.5,211.36,3179.71,-585.88,3878.97,-1820.68,4446.7,19969.23,8579.67,3997.88,8795.32,8552.72,-1164.53,311.76,23863.26,-1059.29,-4539.59,-3755.76,688.12,11607.62,436.84
25.586,-9685.59,-2354.09,197.32,3172.38,-603.05,3855.94,-1840.26,4442.36,19964.58,8576.59,3988.94,8785.93,8549.5,-1165.91,299.11,23874.17,-1114.68,-4561.63,-3755.45,671.45,11615.71,433.71
25.588,-9683.0,-2351.9,196.52,3175.69,-599.65,3856.84,-1838.3,4447.06,19970.84,8582.76,3988.18,8787.54,8553.7,-1162.47,300.81,23878.99,-1108.47,-4558.59,-3752.05,675.02,11621.61,434.56
25.590,-9678.62,-2343.0,210.24,3186.96,-579.71,3879.77,-1816.35,4453.94,19980.22,8593.31,3990.68,8793.09,8558.57,-1161.26,308.81,23874.3,-1063.45,-4539.91,-3751.25,688.48,11616.11,431.43
25.592,-9674.64,-2335.04,230.49,3198.13,-554.28,3908.34,-1789.26,4461.81,19987.11,8601.89,3996.67,8801.94,8562.19,-1160.23,320.88,23863.97,-1003.33,-4515.99,-3752.41,706.4,11602.75,427.32
25.594,-9673.21,-2329.63,252.13,3209.58,-522.76,3946.11,-1756.94,4474.1,19999.4,8611.81,4009.77,8819.37,8570.24,-1154.07,344.04,23853.42,-908.55,-4471.02,-3749.15,734.17,11596.35,437.11
25.596,-9678.35,-2337.41,252.04,3204.93,-520.84,3955.1,-1754.21,4475.89,20001.28,8607.7,4018.62,8829.34,8570.96,-1149.95,356.6,23846.14,-866.93,-4452.24,-3747.4,745.03,11593.89,442.3
25.598,-9683.54,-2349.21,235.19,3188.48,-548.65,3923.85,-1785.9,4463.33,19984.25,8589.37,4011.74,8817.99,8560.18,-1158.67,340.46,23846.81,-939.44,-4484.56,-3753.62,723.7,11595.33,434.25
25.600,-9688.68,-2360.88,213.28,3173.19,-578.69,3884.33,-1821.22,4447.68,19964.62,8570.96,3997.07,8795.77,8544.98,-1169.8,313.73,23848.69,-1030.91,-4529.45,-3764.21,691.21,11596.58,420.97
25.602,-9690.91,-2369.11,195.4,3162.06,-602.29,3852.73,-1848.22,4439.01,19954.21,8560.99,3985.14,8778.69,8537.52,-1174.85,293.17,23857.31,-1103.15,-4564.27,-3767.07,666.48,11602.97,413.33
25.604,-9693.15,-2373.71,184.8,3156.69,-613.2,3839.94,-1859.04,4436.55,19952.82,8561.08,3979.01,8774.09,8537.29,-1175.75,286.77,23865.0,-1123.31,-4574.51,-3763.23,663.0,11608.29,412.88
25.606,-9689.79,-2367.14,195.35,3165.32,-594.87,3857.33,-1840.93,4444.33,19962.12,8571.72,3982.1,8779.36,8543.78,-1170.61,296.12,23864.47,-1075.52,-4553.01,-3755.36,678.24,11614.77,420.48
25.608,-9686.26,-2361.28,211.58,3172.87,-572.74,3880.89,-1819.07,4450.5,19967.84,8577.39,3985.76,8785.08,8546.19,-1169.62,304.34,23854.36,-1021.97,-4531.59,-3755.72,697.64,11611.19,422.81
25.610,-9682.95,-2356.19,229.51,3180.79,-550.43,3910.57,-1795.11,4455.11,19973.03,8583.47,3992.74,8794.92,8550.21,-1169.18,317.08,23842.38,-956.03,-4505.71,-3757.19,720.49,11599.75,424.28
25.612,-9680.67,-2354.22,242.65,3188.97,-530.59,3937.08,-1774.82,4465.03,19984.74,8594.42,4006.95,8811.91,8561.12,-1161.8,340.55,23839.3,-881.46,-4464.22,-3749.15,746.1,11595.77,436.26
25.614,-9691.09,-2371.16,225.26,3171.98,-554.55,3913.57,-1798.69,4452.96,19971.51,8575.29,4003.91,8804.22,8550.08,-1167.74,331.16,23834.47,-915.93,-4486.71,-3754.33,724.24,11584.82,431.61
25.616,-9696.81,-2382.34,203.49,3156.29,-587.54,3874.99,-1835.44,4438.74,19954.39,8559.96,3991.75,8786.56,8539.53,-1176.46,308.59,23841.85,-1013.65,-4524.22,-3760.77,702.43,11596.67,426.78
25.618,-9698.24,-2389.04,188.38,3147.53,-608.82,3846.42,-1857.88,4433.69,19947.46,8550.97,3983.17,8771.32,8531.48,-1179.59,288.96,23847.66,-1080.8,-4560.2,-3765.37,676.63,11601.9,419.77
25.620,-9696.68,-2389.58,182.52,3147.3,-612.71,3839.18,-1863.29,4437.18,19950.09,8552.36,3980.89,8766.4,8529.6,-1175.93,282.97,23850.34,-1094.83,-4567.89,-3767.12,668.18,11604.8,417.93
25.622,-9696.9,-2388.06,181.36,3149.36,-612.84,3841.1,-1861.1,4436.82,19950.68,8554.28,3978.66,8764.39,8527.55,-1177.09,278.86,23848.69,-1097.11,-4574.78,-3769.22,660.76,11596.84,410.2
25.624,-9692.48,-2378.27,196.16,3159.87,-594.29,3862.25,-1840.49,4442.45,19955.24,8563.45,3980.44,8768.23,8530.36,-1177.76,284.67,23843.23,-1064.35,-4560.29,-3771.28,677.62,11592.42,405.91
25.626,-9682.06,-2362.04,223.7,3179.22,-559.06,3903.33,-1801.64,4455.78,19970.52,8580.48,3990.32,8783.97,8541.54,-1173.78,303.45,23835.86,-986.47,-4524.17,-3766.76,708.51,11597.43,415.88
25.628,-9676.11,-2351.0,245.65,3194.91,-531.17,3942.58,-1769.32,4469.99,19988.18,8597.24,4006.68,8807.26,8555.4,-1165.64,331.12,23833.17,-905.07,-4479.47,-3759.21,742.57,11605.52,431.7
25.630,-9683.27,-2360.93,238.22,3188.16,-539.97,3937.66,-1775.76,4465.83,19984.61,8589.37,4010.44,8811.68,8552.76,-1164.39,337.15,23829.87,-897.74,-4473.97,-3759.47,740.11,11597.16,427.41
25.632,-9693.06,-2376.21,217.08,3171.22,-567.69,3905.7,-1805.62,4451.71,19969.67,8570.82,4000.87,8798.76,8540.42,-1170.56,321.51,23829.55,-956.48,-4503.25,-3765.64,712.93,11588.17,418.56
25.634,-9700.48,-2388.24,191.24,3153.16,-603.99,3862.43,-1845.45,4434.81,19952.02,8553.65,3987.24,8780.66,8528.49,-1179.1,295.98,23838.67,-1060.99,-4551.71,-3770.65,672.83,11589.83,411.54
25.636,-9703.88,-2395.3,173.81,3142.21,-626.3,3833.68,-1871.06,4427.34,19942.76,8546.46,3977.22,8767.65,8523.26,-1182.05,280.38,23850.34,-1128.05,-4578.93,-3770.92,656.69,11604.76,414.13
25.638,-9703.16,-2393.74,174.84,3144.49,-619.37,3838.11,-1865.25,4434.72,19950.18,8551.91,3979.55,8769.26,8527.06,-1175.52,284.72,23852.66,-1099.97,-4568.7,-3767.48,662.55,11606.41,420.57
25.640,-9694.0,-2380.95,191.47,3157.54,-597.6,3860.46,-1845.4,4446.16,19961.18,8564.07,3988.31,8779.27,8535.64,-1167.16,297.19,23855.12,-1058.85,-4549.21,-3759.47,686.38,11608.07,425.09
25.642,-9687.42,-2371.52,214.31,3169.88,-568.76,3890.19,-1817.2,4457.03,19971.69,8574.89,3998.95,8793.58,8544.8,-1158.36,315.96,23851.46,-987.77,-4516.21,-3751.34,722.63,11607.08,429.29
25.644,-9687.56,-2367.72,229.02,3174.31,-548.91,3916.34,-1795.78,4462.48,19976.65,8582.09,4007.8,8808.24,8552.09,-1154.96,335.45,23845.02,-919.42,-4481.21,-3747.9,747.13,11591.3,430.41
25.646,-9693.06,-2374.83,227.32,3169.21,-547.8,3922.19,-1794.93,4463.06,19976.6,8579.45,4013.66,8816.33,8554.15,-1152.86,348.24,23840.73,-877.48,-4460.6,-3747.58,749.81,11580.3,432.51
25.648,-9699.41,-2387.43,213.55,3156.11,-564.65,3899.49,-1816.39,4455.64,19965.61,8564.2,4009.59,8806.86,8545.16,-1157.02,339.17,23837.64,-909.0,-4477.37,-3752.59,740.96,11601.58,441.63
25.650,-9708.75,-2401.29,188.56,3137.56,-600.99,3857.51,-1854.03,4437.8,19945.22,8545.12,3992.16,8784.59,8531.04,-1172.8,309.26,23839.88,-1015.53,-4530.12,-3761.62,704.44,11608.6,433.76
25.652,-9710.89,-2405.27,171.04,3129.15,-627.01,3826.44,-1881.17,4428.46,19936.01,8537.61,3979.64,8768.54,8524.82,-1180.57,285.03,23851.5,-1112.85,-4572.81,-3764.79,664.34,11600.38,417.13
25.654,-9708.66,-2402.14,164.87,3130.41,-632.46,3819.96,-1885.91,4429.76,19940.04,8543.37,3976.24,8766.94,8528.26,-1179.5,279.8,23860.22,-1137.84,-4580.81,-3762.74,650.39,11588.66,401.75
25.656,-9699.94,-2389.67,182.97,3148.02,-603.05,3849.15,-1854.21,4446.16,19959.26,8561.3,3985.45,8777.53,8537.87,-1168.28,293.88,23858.3,-1067.61,-4550.28,-3758.18,668.27,11580.62,400.81
25.658,-9691.0,-2374.78,204.79,3164.43,-578.19,3879.99,-1823.46,4454.75,19970.66,8573.06,3994.39,8788.04,8543.42,-1162.65,306.84,23850.92,-1006.59,-4530.39,-3757.51,690.18,11570.69,398.0
25.660,-9685.95,-2361.37,227.45,3180.03,-548.56,3917.95,-1790.6,4462.53,19981.3,8585.53,4000.87,8799.88,8551.02,-1162.74,323.12,23840.42,-933.99,-4494.98,-3756.39,729.7,11595.86,410.29
25.662,-9692.34,-2366.47,231.52,3179.98,-541.67,3935.78,-1779.82,4461.68,19983.71,8586.2,4004.99,8808.42,8552.72,-1165.96,333.67,23829.55,-888.53,-4475.22,-3760.14,750.04,11598.81,418.6
25.664,-9700.7,-2378.4,217.48,3167.29,-562.46,3914.95,-1799.49,4449.92,19971.82,8573.37,4000.11,8802.03,8545.34,-1173.24,326.38,23828.66,-926.21,-4489.97,-3763.68,750.21,11612.31,430.94
25.666,-9705.31,-2386.67,196.07,3152.62,-596.08,3875.7,-1833.42,4434.0,19952.91,8555.98,3985.36,8781.64,8533.72,-1187.28,300.14,23832.41,-1028.45,-4537.0,-3772.04,703.1,11598.95,419.01
25.668,-9703.21,-2388.82,184.8,3148.42,-611.28,3850.8,-1852.11,4432.53,19948.26,8550.26,3979.55,8768.77,8529.83,-1185.58,285.7,23843.01,-1083.75,-4559.89,-3770.47,669.57,11597.16,415.97
25.670,-9703.03,-2390.97,175.37,3144.13,-622.99,3836.36,-1865.07,4431.19,19947.95,8548.25,3975.62,8763.81,8527.68,-1183.79,276.94,23850.83,-1115.26,-4579.6,-3768.68,644.94,11587.19,406.58
25.672,-9695.16,-2380.19,182.3,3153.52,-613.47,3846.2,-1854.39,4437.45,19957.02,8559.24,3977.05,8769.57,8534.03,-1178.56,281.94,23857.09,-1103.19,-4571.47,-3763.18,657.32,11588.93,402.06
25.674,-9685.46,-2364.28,202.78,3170.59,-587.05,3877.09,-1825.74,4448.27,19970.79,8575.6,3984.91,8782.49,8544.4,-1173.33,296.65,23856.42,-1052.36,-4546.3,-3756.3,687.36,11601.54,407.96
25.676,-9687.38,-2360.66,220.88,3178.55,-560.85,3907.49,-1798.15,4452.74,19977.59,8582.31,3987.28,8789.33,8545.7,-1176.55,308.59,23841.22,-982.09,-4515.81,-3760.32,701.44,11589.78,408.5
25.678,-9693.01,-2365.04,230.63,3178.19,-544.44,3931.85,-1781.26,4456.09,19981.48,8581.46,3993.41,8799.61,8544.45,-1177.76,322.76,23822.44,-907.88,-4487.83,-3767.07,720.93,11579.19,409.04
25.680,-9699.94,-2376.17,218.33,3164.25,-560.09,3915.62,-1802.58,4447.64,19969.45,8567.38,3993.23,8798.14,8536.44,-1182.09,320.7,23817.39,-931.35,-4494.0,-3775.08,727.28,11586.88,406.13
25.682,-9704.64,-2388.6,204.88,3150.34,-577.84,3888.04,-1829.0,4443.26,19958.01,8550.93,3990.32,8787.81,8525.98,-1181.83,310.2,23818.11,-976.86,-4513.8,-3780.66,707.48,11584.86,402.82
25.684,-9708.12,-2398.66,184.36,3134.52,-608.46,3849.51,-1865.66,4431.46,19941.38,8532.69,3979.91,8769.71,8514.41,-1186.48,287.71,23825.04,-1067.56,-4558.46,-3785.8,673.73,11580.84,391.87
25.686,-9707.09,-2401.78,172.38,3128.98,-623.21,3828.54,-1884.34,4430.47,19937.67,8530.45,3974.14,8760.95,8512.62,-1185.54,275.46,23836.97,-1119.64,-4579.96,-3783.08,658.75,11595.82,394.78
25.688,-9705.4,-2400.4,171.35,3131.97,-621.2,3829.35,-1882.11,4435.97,19943.84,8537.16,3976.42,8764.07,8517.31,-1178.74,279.31,23844.22,-1109.5,-4575.04,-3775.84,666.35,11604.49,402.24
25.690,-9699.32,-2388.33,186.95,3145.7,-599.97,3852.73,-1859.26,4445.36,19955.06,8550.35,3983.53,8773.6,8526.43,-1170.52,292.27,23846.23,-1064.03,-4553.23,-3767.88,683.47,11607.31,410.69
25.692,-9686.71,-2369.33,215.83,3167.29,-564.11,3893.14,-1820.82,4461.05,19972.04,8569.03,3997.56,8791.21,8540.78,-1159.92,314.98,23845.91,-987.01,-4515.32,-3756.21,710.25,11600.42,422.4
25.694,-9682.11,-2360.66,236.62,3179.36,-538.63,3927.25,-1790.42,4470.8,19981.61,8581.24,4009.86,8808.87,8551.55,-1154.07,338.41,23841.35,-909.36,-4476.38,-3747.45,743.78,11591.57,436.13
25.696,-9683.4,-2362.76,241.0,3181.23,-532.69,3940.08,-1780.45,4474.64,19986.84,8583.7,4020.99,8823.17,8558.84,-1145.88,357.85,23840.86,-854.1,-4448.58,-3738.15,761.97,11595.37,454.46
25.698,-9689.66,-2373.17,220.21,3165.54,-564.65,3905.52,-1812.46,4456.4,19966.05,8565.72,4009.37,8808.24,8546.68,-1158.76,338.0,23840.64,-935.51,-4484.07,-3748.21,732.82,11596.44,437.83
25.700,-9697.08,-2384.26,201.08,3152.76,-588.7,3872.57,-1838.3,4443.66,19950.18,8549.9,3993.14,8786.16,8531.75,-1173.47,311.18,23835.81,-1008.96,-4524.93,-3764.21,687.27,11585.36,411.94
25.702,-9699.14,-2388.55,181.63,3143.19,-616.55,3839.31,-1865.07,4430.03,19937.93,8540.42,3978.07,8768.41,8523.66,-1183.39,286.24,23843.81,-1102.34,-4569.5,-3772.26,656.96,11582.99,396.88
25.704,-9697.26,-2385.56,174.3,3143.46,-625.49,3830.73,-1870.66,4427.7,19938.69,8544.22,3970.61,8763.18,8524.91,-1187.77,277.74,23850.38,-1131.4,-4580.95,-3771.95,651.73,11599.08,397.46
25.706,-9693.59,-2376.75,184.8,3155.44,-609.0,3848.7,-1850.81,4435.66,19949.16,8556.07,3971.23,8766.62,8530.01,-1183.93,283.2,23847.3,-1091.3,-4564.67,-3771.37,670.15,11607.98,400.63
25.708,-9688.63,-2365.98,200.54,3167.6,-591.29,3872.4,-1828.46,4438.61,19955.37,8565.64,3973.87,8772.52,8534.83,-1184.78,289.37,23840.64,-1054.2,-4551.98,-3772.08,687.14,11600.47,401.71
25.710,-9681.3,-2354.26,225.35,3182.89,-558.08,3912.58,-1793.59,4449.16,19968.2,8580.12,3982.86,8785.71,8544.0,-1182.94,307.25,23831.61,-973.69,-4513.09,-3768.82,709.8,11588.17,406.44
25.712,-9684.74,-2359.76,234.2,3183.74,-541.45,3936.63,-1777.28,4456.85,19975.4,8582.98,3994.7,8800.28,8547.22,-1177.85,325.93,23821.91,-897.47,-4480.05,-3765.42,731.08,11583.75,413.69
25.714,-9692.92,-2372.59,220.43,3169.66,-561.07,3917.01,-1798.64,4448.27,19966.05,8569.12,3994.17,8796.48,8540.38,-1179.9,321.69,23821.15,-926.84,-4492.34,-3767.03,722.99,11586.03,416.01
25.716,-9695.29,-2379.79,204.47,3157.77,-585.97,3884.64,-1827.79,4439.46,19955.59,8555.93,3987.28,8784.91,8534.16,-1183.93,307.02,23830.58,-1004.8,-4524.35,-3767.79,700.1,11594.39,415.03
25.718,-9695.47,-2384.66,187.62,3148.69,-611.19,3852.01,-1857.47,4430.97,19945.62,8545.56,3976.51,8768.28,8526.79,-1189.65,284.85,23842.2,-1094.34,-4565.7,-3768.68,664.79,11594.52,405.95
25.720,-9694.44,-2385.29,178.01,3145.92,-623.84,3836.41,-1873.25,4428.46,19942.9,8545.79,3969.31,8759.78,8525.67,-1192.33,272.24,23851.9,-1145.57,-4588.5,-3769.4,642.08,11583.48,394.02
25.722,-9690.2,-2379.43,185.16,3154.32,-608.73,3849.86,-1859.53,4437.72,19953.45,8556.52,3971.06,8762.29,8531.17,-1187.19,277.21,23852.98,-1113.07,-4574.37,-3767.57,655.76,11595.91,404.43
25.724,-9684.7,-2369.96,203.13,3167.15,-585.44,3876.37,-1833.38,4447.06,19963.82,8568.5,3977.27,8770.87,8537.56,-1183.57,287.35,23848.28,-1063.23,-4554.35,-3764.79,676.27,11596.93,408.55
25.726,-9671.06,-2351.4,235.1,3189.77,-547.48,3919.51,-1792.79,4465.03,19983.26,8589.1,3993.94,8791.57,8553.03,-1172.17,312.16,23847.34,-980.48,-4513.8,-3754.78,709.4,11591.97,416.99
25.728,-9665.34,-2342.19,254.81,3202.33,-521.78,3955.05,-1763.37,4477.37,19997.39,8602.65,4010.53,8813.02,8564.74,-1161.71,338.32,23844.53,-897.42,-4471.11,-3746.29,740.47,11591.57,427.68
25.730,-9672.99,-2351.36,245.02,3192.77,-534.65,3947.14,-1774.15,4471.15,19989.93,8594.2,4013.08,8817.0,8562.55,-1160.68,343.46,23842.43,-895.9,-4467.22,-3746.33,742.17,11596.58,432.46
25.732,-9679.91,-2361.77,227.94,3179.31,-557.5,3917.55,-1801.46,4461.45,19976.2,8578.51,4008.47,8806.86,8553.52,-1162.34,332.5,23845.29,-947.4,-4491.0,-3749.55,719.95,11594.88,428.26
25.734,-9687.42,-2374.92,205.55,3161.92,-588.12,3878.07,-1836.11,4449.16,19959.48,8561.12,3996.04,8788.35,8540.42,-1169.49,310.06,23851.05,-1035.29,-4531.95,-3754.65,683.2,11593.76,421.15
25.736,-9695.2,-2385.78,185.3,3148.65,-614.32,3846.69,-1864.9,4439.64,19947.28,8549.9,3983.35,8773.06,8532.69,-1174.99,291.02,23859.64,-1109.94,-4565.92,-3757.51,665.37,11603.06,416.23
25.738,-9698.96,-2387.88,180.51,3148.87,-615.08,3844.63,-1863.87,4441.56,19949.2,8552.94,3979.68,8769.66,8533.05,-1173.82,288.7,23860.17,-1101.18,-4563.87,-3757.6,662.42,11606.95,415.07
25.740,-9693.82,-2378.09,194.06,3160.36,-595.41,3866.32,-1840.98,4447.37,19956.8,8564.12,3979.91,8773.69,8537.03,-1172.84,293.75,23854.41,-1053.48,-4548.22,-3755.94,668.05,11598.68,418.02
25.742,-9682.87,-2361.95,213.68,3173.81,-574.89,3890.9,-1817.69,4450.01,19962.66,8574.26,3983.21,8782.13,8543.46,-1174.36,302.24,23850.61,-1021.74,-4532.84,-3752.59,691.7,11599.88,423.83
25.744,-9676.47,-2350.6,237.46,3188.07,-542.25,3928.81,-1784.83,4460.25,19974.55,8586.82,3993.05,8797.2,8552.22,-1171.41,324.37,23840.73,-934.84,-4488.54,-3749.1,727.28,11596.0,432.64
25.746,-9679.83,-2355.52,242.38,3188.74,-533.58,3944.59,-1773.21,4466.28,19982.64,8588.17,4004.81,8811.91,8556.96,-1164.62,344.17,23835.5,-872.48,-4458.59,-3745.57,739.22,11592.87,438.23
25.748,-9687.42,-2370.27,225.48,3172.96,-559.46,3918.66,-1800.57,4454.84,19971.1,8572.52,4001.59,8804.98,8547.98,-1166.49,334.92,23835.9,-925.54,-4483.18,-3752.1,717.49,11589.11,426.07
25.750,-9692.25,-2380.73,205.59,3158.21,-588.12,3882.54,-1833.74,4443.17,19957.34,8558.3,3990.59,8788.48,8538.19,-1172.13,313.55,23842.43,-1014.9,-4521.31,-3758.49,690.85,11594.12,420.21
25.752,-9694.85,-2387.43,187.8,3147.13,-611.59,3851.92,-1862.17,4435.12,19947.81,8548.78,3979.95,8772.57,8529.78,-1177.98,291.15,23851.46,-1098.1,-4562.89,-3763.5,658.35,11595.06,414.45
25.754,-9691.45,-2384.13,186.1,3149.85,-610.96,3850.04,-1863.06,4440.98,19954.92,8555.49,3980.22,8772.88,8533.63,-1172.84,290.75,23860.31,-1105.79,-4562.75,-3758.89,661.16,11604.94,421.82
25.756,-9684.43,-2371.88,199.56,3162.91,-593.84,3867.39,-1845.49,4450.86,19966.41,8567.96,3985.58,8780.26,8540.65,-1165.11,299.65,23862.77,-1073.64,-4548.09,-3752.01,681.33,11611.33,431.93
25.758,-9673.48,-2358.11,226.96,3182.13,-557.9,3903.64,-1810.49,4467.13,19981.57,8584.05,3997.56,8794.7,8549.94,-1156.3,317.13,23857.67,-998.09,-4516.04,-3746.69,707.34,11602.52,432.19
25.760,-9666.32,-2346.71,251.86,3196.88,-526.52,3940.57,-1778.84,4478.66,19993.9,8596.26,4008.79,8809.54,8557.9,-1151.96,333.98,23847.7,-927.64,-4484.03,-3746.6,734.97,11593.09,426.61
25.762,-9670.84,-2348.54,259.64,3200.01,-513.69,3963.77,-1762.39,4484.48,20001.59,8599.57,4020.27,8823.71,8562.37,-1147.09,352.17,23838.81,-858.84,-4452.65,-3744.45,751.64,11591.97,431.57
25.764,-9687.65,-2368.12,233.67,3177.57,-548.69,3930.96,-1796.14,4462.93,19980.18,8576.5,4007.4,8809.09,8545.92,-1162.38,333.53,23831.43,-921.92,-4484.3,-3758.58,717.09,11574.81,414.89
25.766,-9696.01,-2379.52,212.7,3162.91,-578.42,3895.64,-1827.61,4447.42,19964.22,8559.42,3991.49,8789.56,8533.14,-1176.51,309.48,23831.7,-1004.44,-4521.44,-3770.11,694.74,11583.75,412.3
25.768,-9697.13,-2382.74,198.3,3156.11,-599.29,3867.57,-1848.94,4440.53,19957.07,8550.93,3981.25,8774.67,8526.48,-1182.81,290.39,23839.3,-1077.13,-4556.36,-3772.17,666.31,11585.8,411.18
25.770,-9693.28,-2379.07,193.7,3158.79,-605.46,3858.72,-1856.27,4445.94,19962.92,8555.0,3983.8,8774.76,8530.59,-1174.05,288.7,23853.47,-1105.47,-4565.21,-3765.46,657.1,11585.98,411.18
25.772,-9694.22,-2378.76,193.43,3160.04,-600.86,3862.74,-1851.62,4448.35,19965.96,8557.14,3983.48,8773.06,8528.49,-1170.92,287.89,23849.71,-1086.16,-4561.54,-3767.74,657.86,11589.69,411.9
25.774,-9687.65,-2365.35,209.08,3172.92,-581.19,3884.2,-1829.67,4453.76,19972.22,8567.24,3986.7,8779.27,8533.85,-1168.37,295.27,23846.94,-1049.73,-4545.81,-3765.46,680.34,11598.99,419.72
25.776,-9679.51,-2350.55,234.02,3189.95,-549.94,3920.67,-1795.96,4465.92,19983.58,8581.24,3996.31,8791.48,8543.28,-1163.99,313.01,23840.06,-971.14,-4510.67,-3759.79,715.52,11603.77,427.1
25.778,-9678.84,-2346.8,244.53,3195.23,-535.64,3943.7,-1777.41,4467.35,19986.08,8588.17,4001.99,8802.34,8548.16,-1166.85,326.51,23831.61,-915.93,-4484.39,-3760.06,732.73,11590.68,425.62
25.780,-9688.99,-2359.94,236.93,3185.75,-540.33,3941.46,-1779.91,4461.94,19980.63,8579.76,4001.23,8801.85,8543.91,-1170.78,329.96,23821.28,-888.62,-4473.79,-3763.99,723.03,11587.05,429.2
25.782,-9694.98,-2372.59,214.89,3167.24,-575.6,3902.26,-1816.21,4443.48,19960.02,8559.42,3991.22,8785.53,8531.35,-1180.49,308.14,23822.85,-983.61,-4517.6,-3775.08,694.51,11579.19,407.83
25.784,-9696.9,-2378.05,198.3,3157.54,-600.19,3869.62,-1844.69,4435.44,19948.17,8548.6,3982.28,8769.3,8523.35,-1183.88,288.11,23830.71,-1061.75,-4554.26,-3781.65,664.87,11578.47,394.02
25.786,-9694.13,-2379.75,186.15,3152.22,-618.29,3845.35,-1866.77,4431.5,19943.03,8545.21,3974.05,8758.98,8521.16,-1184.55,272.65,23843.19,-1129.48,-4583.05,-3782.18,648.38,11586.52,383.33
25.788,-9688.99,-2376.3,190.12,3158.17,-609.8,3851.79,-1858.28,4440.53,19954.12,8556.16,3978.16,8764.61,8528.26,-1175.52,278.95,23851.73,-1110.08,-4573.61,-3772.84,660.9,11600.64,388.38
25.790,-9682.42,-2368.44,206.4,3169.25,-587.23,3873.74,-1836.33,4449.29,19965.2,8568.72,3982.72,8772.88,8535.82,-1170.29,288.78,23850.88,-1065.33,-4554.66,-3769.35,671.63,11597.02,394.78
25.792,-9676.79,-2359.99,228.03,3181.68,-558.53,3906.55,-1807.45,4459.35,19977.63,8581.77,3991.62,8785.17,8545.38,-1165.96,304.92,23845.33,-1003.24,-4525.11,-3766.54,693.13,11593.54,400.9
25.794,-9673.21,-2350.15,250.25,3195.0,-530.23,3945.08,-1775.49,4469.14,19992.25,8596.08,4002.48,8804.31,8557.45,-1162.07,327.59,23840.19,-927.2,-4487.11,-3759.97,721.92,11586.56,406.71
25.796,-9675.62,-2350.87,254.05,3197.33,-525.76,3959.97,-1766.32,4471.47,19999.13,8600.77,4009.9,8818.39,8563.71,-1159.97,342.07,23838.98,-890.76,-4465.03,-3755.36,730.19,11576.01,410.02
25.798,-9682.69,-2361.1,237.55,3184.72,-547.48,3936.77,-1789.57,4461.9,19989.08,8587.14,4006.73,8812.04,8557.63,-1163.01,333.8,23841.98,-937.92,-4483.58,-3756.12,715.43,11580.93,411.99
25.800,-9687.87,-2371.12,220.16,3173.37,-571.13,3907.22,-1815.36,4453.67,19977.36,8574.0,3997.74,8796.89,8548.87,-1169.22,316.46,23846.18,-1004.44,-4515.54,-3758.89,679.27,11589.47,409.44
25.802,-9695.92,-2381.58,193.39,3155.31,-609.71,3863.63,-1854.43,4435.3,19959.12,8557.63,3980.62,8776.1,8537.74,-1181.92,287.49,23854.77,-1123.18,-4570.31,-3767.12,639.53,11587.73,397.32
